"espn_id","uid","slug","abbreviation","displayName","shortDisplayName","name","nickname","location","color","alternateColor","isActive","isAllStar","logo","Clubhouse","Roster","Statistics","Schedule","Tickets"
"2800","s:20~l:23~t:2800","alma-scots","ALM","Alma Scots","Alma","Scots","Alma","Alma","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2800.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2800","https://www.espn.com/college-football/team/stats/_/id/2800","https://www.espn.com/college-football/team/schedule/_/id/2800",NA
"2022","s:20~l:23~t:2022","american-international-yellow-jackets","AIC","American International Yellow Jackets","American Int'l","Yellow Jackets","American Int'l","American International","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2022.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2022","https://www.espn.com/college-football/team/stats/_/id/2022","https://www.espn.com/college-football/team/schedule/_/id/2022",NA
"7","s:20~l:23~t:7","amherst-mammoths","AMH","Amherst Mammoths","Amherst","Mammoths","Amherst","Amherst","3f1f69","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/7.png",NA,"https://www.espn.com/college-football/team/roster/_/id/7","https://www.espn.com/college-football/team/stats/_/id/7","https://www.espn.com/college-football/team/schedule/_/id/7",NA
"2023","s:20~l:23~t:2023","anderson-in-ravens","AND","Anderson (IN) Ravens","Anderson IN","Ravens","Anderson IN","Anderson (IN)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2023.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2023","https://www.espn.com/college-football/team/stats/_/id/2023","https://www.espn.com/college-football/team/schedule/_/id/2023",NA
"129469","s:20~l:23~t:129469","anderson-sc-trojans","AND","Anderson (Sc) Trojans","Anderson (Sc)","Trojans","Anderson (Sc)","Anderson (Sc)",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/129469/anderson-sc-trojans","https://www.espn.com/college-football/team/roster/_/id/129469","https://www.espn.com/college-football/team/stats/_/id/129469","https://www.espn.com/college-football/team/schedule/_/id/129469",NA
"2025","s:20~l:23~t:2025","angelo-state-rams","ANG","Angelo State Rams","Angelo State","Rams","Angelo State","Angelo State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2025.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2025","https://www.espn.com/college-football/team/stats/_/id/2025","https://www.espn.com/college-football/team/schedule/_/id/2025",NA
"15","s:20~l:23~t:15","anna-maria-college-amcats","ANN","Anna Maria College Amcats","Anna Maria","Amcats","Anna Maria","Anna Maria College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/15.png",NA,"https://www.espn.com/college-football/team/roster/_/id/15","https://www.espn.com/college-football/team/stats/_/id/15","https://www.espn.com/college-football/team/schedule/_/id/15",NA
"3111","s:20~l:23~t:3111","apprentice-school-builders","APPRE","Apprentice School Builders","Apprentice","Builders","Apprentice","Apprentice School","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3111/apprentice-school-builders","https://www.espn.com/college-football/team/roster/_/id/3111","https://www.espn.com/college-football/team/stats/_/id/3111","https://www.espn.com/college-football/team/schedule/_/id/3111",NA
"2033","s:20~l:23~t:2033","arkansas-tech-wonder-boys","ARKTECH","Arkansas Tech Wonder Boys","Arkansas Tech","Wonder Boys","Arkansas Tech","Arkansas Tech","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2033.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2033","https://www.espn.com/college-football/team/stats/_/id/2033","https://www.espn.com/college-football/team/schedule/_/id/2033",NA
"2028","s:20~l:23~t:2028","arkansas-monticello-boll-weevils","ARKMONT","Arkansas-Monticello Boll Weevils","Ark-Monticello","Boll Weevils","Ark-Monticello","Arkansas-Monticello","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2028.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2028","https://www.espn.com/college-football/team/stats/_/id/2028","https://www.espn.com/college-football/team/schedule/_/id/2028",NA
"308","s:20~l:23~t:308","ashland-eagles","ASH","Ashland Eagles","Ashland","Eagles","Ashland","Ashland","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/308.png",NA,"https://www.espn.com/college-football/team/roster/_/id/308","https://www.espn.com/college-football/team/stats/_/id/308","https://www.espn.com/college-football/team/schedule/_/id/308",NA
"2038","s:20~l:23~t:2038","assumption-greyhounds","ASP","Assumption Greyhounds","Assumption","Greyhounds","Assumption","Assumption","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2038.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2038","https://www.espn.com/college-football/team/stats/_/id/2038","https://www.espn.com/college-football/team/schedule/_/id/2038",NA
"124","s:20~l:23~t:124","augsburg-auggies","AUG","Augsburg Auggies","Augsburg","Auggies","Augsburg","Augsburg","74233d","a9a9aa",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/124.png",NA,"https://www.espn.com/college-football/team/roster/_/id/124","https://www.espn.com/college-football/team/stats/_/id/124","https://www.espn.com/college-football/team/schedule/_/id/124",NA
"2042","s:20~l:23~t:2042","augustana-il-vikings","AUGIL","Augustana (IL) Vikings","Augustana IL","Vikings","Augustana IL","Augustana (IL)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2042.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2042","https://www.espn.com/college-football/team/stats/_/id/2042","https://www.espn.com/college-football/team/schedule/_/id/2042",NA
"2043","s:20~l:23~t:2043","augustana-university-sd-vikings","AUSD","Augustana University (SD) Vikings","Augustana (SD)","Vikings","Augustana (SD)","Augustana University (SD)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2043.png","https://www.espn.com/college-football/team/_/id/2043/augustana-university-sd-vikings","https://www.espn.com/college-football/team/roster/_/id/2043","https://www.espn.com/college-football/team/stats/_/id/2043","https://www.espn.com/college-football/team/schedule/_/id/2043",NA
"2044","s:20~l:23~t:2044","aurora-spartans","AUR","Aurora Spartans","Aurora","Spartans","Aurora","Aurora","00549f","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2044.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2044","https://www.espn.com/college-football/team/stats/_/id/2044","https://www.espn.com/college-football/team/schedule/_/id/2044",NA
"2045","s:20~l:23~t:2045","austin-roos","AUS","Austin 'Roos","Austin","'Roos","Austin","Austin","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2045.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2045","https://www.espn.com/college-football/team/stats/_/id/2045","https://www.espn.com/college-football/team/schedule/_/id/2045",NA
"3178","s:20~l:23~t:3178","ave-maria-university-gyrenes","AVE M","Ave Maria University Gyrenes","Ave Maria","Gyrenes","Ave Maria","Ave Maria University","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3178/ave-maria-university-gyrenes","https://www.espn.com/college-football/team/roster/_/id/3178","https://www.espn.com/college-football/team/stats/_/id/3178","https://www.espn.com/college-football/team/schedule/_/id/3178",NA
"2047","s:20~l:23~t:2047","averett-cougars","AVE","Averett Cougars","Averett","Cougars","Averett","Averett","012853","fdbb30",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2047.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2047","https://www.espn.com/college-football/team/stats/_/id/2047","https://www.espn.com/college-football/team/schedule/_/id/2047",NA
"2048","s:20~l:23~t:2048","avila-university-eagles","AVILA","Avila University Eagles","Avila","Eagles","Avila","Avila University","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2048/avila-university-eagles","https://www.espn.com/college-football/team/roster/_/id/2048","https://www.espn.com/college-football/team/stats/_/id/2048","https://www.espn.com/college-football/team/schedule/_/id/2048",NA
"495","s:20~l:23~t:495","bluefield-ramblin-rams","BLU","BLUEFIELD Ramblin' Rams","Bluefield","Ramblin' Rams","Bluefield","BLUEFIELD",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/495/bluefield-ramblin-rams","https://www.espn.com/college-football/team/roster/_/id/495","https://www.espn.com/college-football/team/stats/_/id/495","https://www.espn.com/college-football/team/schedule/_/id/495",NA
"488","s:20~l:23~t:488","baker-university-baker","BAK","Baker University Baker","Baker","Baker","Baker","Baker University","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/488/baker-university-baker","https://www.espn.com/college-football/team/roster/_/id/488","https://www.espn.com/college-football/team/stats/_/id/488","https://www.espn.com/college-football/team/schedule/_/id/488",NA
"188","s:20~l:23~t:188","baldwin-wallace-yellow-jackets","BAL","Baldwin Wallace Yellow Jackets","Bald Wallace","Yellow Jackets","Bald Wallace","Baldwin Wallace","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/188.png",NA,"https://www.espn.com/college-football/team/roster/_/id/188","https://www.espn.com/college-football/team/stats/_/id/188","https://www.espn.com/college-football/team/schedule/_/id/188",NA
"121","s:20~l:23~t:121","bates-bobcats","BAT","Bates Bobcats","Bates","Bobcats","Bates","Bates","a51e36","b2b3b2",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/121.png",NA,"https://www.espn.com/college-football/team/roster/_/id/121","https://www.espn.com/college-football/team/stats/_/id/121","https://www.espn.com/college-football/team/schedule/_/id/121",NA
"2056","s:20~l:23~t:2056","belhaven-blazers","BELHA","Belhaven Blazers","Belhaven","Blazers","Belhaven","Belhaven","215732","f2a900",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2056.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2056","https://www.espn.com/college-football/team/stats/_/id/2056","https://www.espn.com/college-football/team/schedule/_/id/2056",NA
"266","s:20~l:23~t:266","beloit-buccaneers","BEL","Beloit Buccaneers","Beloit","Buccaneers","Beloit","Beloit","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/266.png",NA,"https://www.espn.com/college-football/team/roster/_/id/266","https://www.espn.com/college-football/team/stats/_/id/266","https://www.espn.com/college-football/team/schedule/_/id/266",NA
"132","s:20~l:23~t:132","bemidji-state-beavers","BST","Bemidji State Beavers","Bemidji St","Beavers","Bemidji St","Bemidji State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/132.png","https://www.espn.com/college-football/team/_/id/132/bemidji-state-beavers","https://www.espn.com/college-football/team/roster/_/id/132","https://www.espn.com/college-football/team/stats/_/id/132","https://www.espn.com/college-football/team/schedule/_/id/132",NA
"490","s:20~l:23~t:490","benedict-college-tigers","BEN","Benedict College Tigers","Benedict","Tigers","Benedict","Benedict College",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/490.png","https://www.espn.com/college-football/team/_/id/490/benedict-college-tigers","https://www.espn.com/college-football/team/roster/_/id/490","https://www.espn.com/college-football/team/stats/_/id/490","https://www.espn.com/college-football/team/schedule/_/id/490",NA
"16111","s:20~l:23~t:16111","benedictine-college-ravens","BENC","Benedictine College Ravens","Bndctn Col","Ravens","Bndctn Col","Benedictine College",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/16111/benedictine-college-ravens","https://www.espn.com/college-football/team/roster/_/id/16111","https://www.espn.com/college-football/team/stats/_/id/16111","https://www.espn.com/college-football/team/schedule/_/id/16111",NA
"2283","s:20~l:23~t:2283","benedictine-university-eagles","BENILL","Benedictine University Eagles","Benedictine","Eagles","Benedictine","Benedictine University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2283.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2283","https://www.espn.com/college-football/team/stats/_/id/2283","https://www.espn.com/college-football/team/schedule/_/id/2283",NA
"2060","s:20~l:23~t:2060","bentley-falcons","BENT","Bentley Falcons","Bentley","Falcons","Bentley","Bentley","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2060.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2060","https://www.espn.com/college-football/team/stats/_/id/2060","https://www.espn.com/college-football/team/schedule/_/id/2060",NA
"2757","s:20~l:23~t:2757","berry-college-vikings","BER","Berry College Vikings","Berry","Vikings","Berry","Berry College",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2757.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2757","https://www.espn.com/college-football/team/stats/_/id/2757","https://www.espn.com/college-football/team/schedule/_/id/2757",NA
"492","s:20~l:23~t:492","bethany-ks-bethany-ks","BETHA","Bethany (KS) Bethany (Ks)","Bethany KS","Bethany (Ks)","Bethany KS","Bethany (KS)","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/492/bethany-ks-bethany-ks","https://www.espn.com/college-football/team/roster/_/id/492","https://www.espn.com/college-football/team/stats/_/id/492","https://www.espn.com/college-football/team/schedule/_/id/492",NA
"2062","s:20~l:23~t:2062","bethany-wv-bison","BETHWV","Bethany (WV) Bison","Bethany (WV)","Bison","Bethany (WV)","Bethany (WV)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2062.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2062","https://www.espn.com/college-football/team/stats/_/id/2062","https://www.espn.com/college-football/team/schedule/_/id/2062",NA
"2802","s:20~l:23~t:2802","bethel-mn-royals","BET","Bethel (MN) Royals","Bethel (MN)","Royals","Bethel (MN)","Bethel (MN)","002d62","b59859",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2802.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2802","https://www.espn.com/college-football/team/stats/_/id/2802","https://www.espn.com/college-football/team/schedule/_/id/2802",NA
"2064","s:20~l:23~t:2064","bethel-university-tennessee-wildcats","BETHTN","Bethel University Tennessee Wildcats","Bethel TN","Wildcats","Bethel TN","Bethel University Tennessee","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2064.png","https://www.espn.com/college-football/team/_/id/2064/bethel-university-tennessee-wildcats","https://www.espn.com/college-football/team/roster/_/id/2064","https://www.espn.com/college-football/team/stats/_/id/2064","https://www.espn.com/college-football/team/schedule/_/id/2064",NA
"111675","s:20~l:23~t:111675","biddeford-noreasters","NWENG","Biddeford Nor'easters","NEWENGLAND","Nor'easters","NEWENGLAND","Biddeford",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/111675.png",NA,"https://www.espn.com/college-football/team/roster/_/id/111675","https://www.espn.com/college-football/team/stats/_/id/111675","https://www.espn.com/college-football/team/schedule/_/id/111675",NA
"2069","s:20~l:23~t:2069","black-hills-state-yellow-jackets","BHST","Black Hills State Yellow Jackets","Black Hills St","Yellow Jackets","Black Hills St","Black Hills State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2069.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2069","https://www.espn.com/college-football/team/stats/_/id/2069","https://www.espn.com/college-football/team/schedule/_/id/2069",NA
"2071","s:20~l:23~t:2071","bloomsburg-huskies","BLMSB","Bloomsburg Huskies","Bloomsburg","Huskies","Bloomsburg","Bloomsburg","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2071.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2071","https://www.espn.com/college-football/team/stats/_/id/2071","https://www.espn.com/college-football/team/schedule/_/id/2071",NA
"124180","s:20~l:23~t:124180","bluefield-state-big-blue","BLU","Bluefield State Big Blue","Bluefield St","Big Blue","Bluefield St","Bluefield State",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/124180.png","https://www.espn.com/college-football/team/_/id/124180/bluefield-state-big-blue","https://www.espn.com/college-football/team/roster/_/id/124180","https://www.espn.com/college-football/team/stats/_/id/124180","https://www.espn.com/college-football/team/schedule/_/id/124180",NA
"2074","s:20~l:23~t:2074","bluffton-beavers","BLUFFTON","Bluffton Beavers","Bluffton","Beavers","Bluffton","Bluffton","46166a","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2074.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2074","https://www.espn.com/college-football/team/stats/_/id/2074","https://www.espn.com/college-football/team/schedule/_/id/2074",NA
"340","s:20~l:23~t:340","bowdoin-polar-bears","BOW","Bowdoin Polar Bears","Bowdoin","Polar Bears","Bowdoin","Bowdoin","ffffff","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/340.png",NA,"https://www.espn.com/college-football/team/roster/_/id/340","https://www.espn.com/college-football/team/stats/_/id/340","https://www.espn.com/college-football/team/schedule/_/id/340",NA
"2075","s:20~l:23~t:2075","bowie-state-bulldogs","BSU","Bowie State Bulldogs","Bowie St","Bulldogs","Bowie St","Bowie State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2075.png","https://www.espn.com/college-football/team/_/id/2075/bowie-state-bulldogs","https://www.espn.com/college-football/team/roster/_/id/2075","https://www.espn.com/college-football/team/stats/_/id/2075","https://www.espn.com/college-football/team/schedule/_/id/2075",NA
